-4.00628 1.76089
-7.88802 0.000579367
8.52393 1.78385
-2.96562 0.824936
3.28445 0.85763
-5.16762 1.89816
-9.46768 1.04289
7.82516 1.99958
-9.96089 1.5108
-8.99773 0.585812
9.88537 0.555521
-5.56544 1.65769
9.05695 1.35959
1.46818 1.99474
-1.19572 0.069519
-4.60648 1.9944
-3.83512 1.63925
9.37984 1.04492
-4.54743 1.98642
2.05271 1.88611
8.38751 1.86102
-9.35457 0.929848
-5.67108 1.57459
-2.76745 0.634523
-3.8099 1.61966
-4.56422 1.98904
-5.76325 1.49682
6.65235 1.36083
8.75895 1.61771
-4.55667 1.9879
7.02537 1.6759
3.58545 0.570571
1.83533 1.96521
2.23643 1.78653
-1.01694 0.149498
-3.50101 1.35173
0.795668 1.71433
2.59613 1.51881
7.58087 1.96294
-5.66411 1.58028
0.958356 1.81825
6.30858 1.02539
-4.38083 1.94554
1.10221 1.89221
7.98568 1.99134
2.06287 1.88135
-5.13166 1.91339
-4.09226 1.8138
9.80821 0.625894
-4.95036 1.97182
-3.69198 1.52302
-0.618312 0.420339
-6.80777 0.499148
8.58608 1.74377
7.40768 1.90205
6.38637 1.103
-4.76665 1.99853
-5.27477 1.84599
0.790996 1.71105
8.89178 1.50811
6.93061 1.60314
-5.11865 1.9186
-9.31957 0.894986
-5.43495 1.75012
9.3609 1.06383
9.73411 0.695579
-6.53288 0.752893
-6.59343 0.69471
6.52122 1.2358
6.87678 1.55934
8.52096 1.7857
0.732114 1.66844
2.29389 1.74976
-5.94522 1.33157
-0.11919 0.881092
3.24688 0.894903
-6.64522 0.64582
-6.558 0.728629
-7.45743 0.0776033
-4.7732 1.99815
-4.9429 1.97355
-3.7285 1.55379
5.45342 0.26223
-7.1286 0.251756
1.49818 1.99736
-4.53358 1.98406
6.45997 1.17587
-0.525207 0.498608
-0.402648 0.608144
7.38674 1.89281
1.07347 1.87886
-4.81857 1.99437
9.02321 1.39086
-0.117555 0.882715
-3.07711 0.935559
2.93818 1.20201
8.18627 1.9453
8.67417 1.68208
1.32092 1.96894
1.35404 1.9766
-5.46393 1.73064
7.96972 1.99331
2.35736 1.70628
0.631986 1.59075
-9.35942 0.934687
-7.09984 0.271141
-6.38774 0.895635
1.17865 1.92409
-4.57006 1.98989
-6.96582 0.369164
-9.28672 0.86238
0.187323 1.18623
6.95168 1.61981
-4.34363 1.93277
6.37466 1.09135
-4.47546 1.97206
-4.08727 1.8109
-8.00419 0.0112594
-0.10122 0.898953
-3.46883 1.32143
2.19184 1.81327
-3.42658 1.28115
-2.95011 0.809684
-3.56426 1.4102
9.4478 0.976984
8.86526 1.53078
7.81792 1.99935
8.54966 1.76762
-5.56419 1.65863
9.75513 0.675627
8.49168 1.80347
0.708312 1.65055
-5.90217 1.37186
6.93169 1.604
5.71683 0.463439
-6.64306 0.647841
-3.41748 1.2724
9.26035 1.16369
-0.238012 0.764229
0.127794 1.12745
-4.38204 1.94593
9.22642 1.19706
2.11445 1.85582
8.27612 1.91221
2.16999 1.82579
7.7554 1.99515
-5.20976 1.87884
8.90076 1.50036
1.4944 1.99708
1.95817 1.9259
0.676201 1.62583
-7.79749 0.00159536
-3.57993 1.42443
6.89472 1.57413
-3.22662 1.08493
1.80999 1.97153
6.95482 1.62226
-4.31472 1.92196
-1.05895 0.128159
3.88229 0.325199
6.98008 1.64184
0.503141 1.48218
4.47215 0.0287192
6.23085 0.947686
5.85912 0.588532
-0.648772 0.395792
0.40405 1.39315
-0.420132 0.592119
-9.24699 0.823148
9.70976 0.718861
-9.02007 0.606254
-5.03419 1.94867
-5.15015 1.9057
3.22316 0.918528
7.48941 1.93428
7.29382 1.84717
2.65807 1.4649
1.82374 1.96818
8.52636 1.78234
-5.92064 1.35466
1.70973 1.99036
-0.0146561 0.985344
2.20447 1.80586
-0.340461 0.666078
-3.34688 1.20385
-2.18174 0.180891
0.409871 1.39849
-4.0962 1.81609
2.77855 1.35512
5.38513 0.217882
-0.0117783 0.988222
8.34845 1.88022
-3.7791 1.59519
1.60685 1.99935
-7.00172 0.341717
1.86708 1.95643
-5.8314 1.43658
7.3085 1.85488
-5.44248 1.74511
6.73844 1.43969
9.41795 1.00683
6.59604 1.30777
3.18148 0.960127
0.449904 1.43488
-4.50803 1.97919
-5.41528 1.76298
-5.73293 1.52291
3.54978 0.603057
2.65304 1.46935
-5.05049 1.94339
0.316299 1.31105
2.35082 1.7109
2.7514 1.38037
1.4635 1.99425
-3.26639 1.12447
2.50002 1.59845
0.506963 1.48552
8.31868 1.89396
2.33629 1.72104
-4.71994 1.99997
-0.396614 0.613702
-9.5872 1.16171
-9.06495 0.647887
8.05046 1.98076
-5.306 1.82893
-4.44605 1.96474
1.11316 1.8971
-3.62866 1.46803
3.70796 0.463428
6.96153 1.62751
2.23319 1.78852
3.86429 0.338587
1.5429 1.99961
8.47867 1.81114
-3.14064 0.999051
-4.01496 1.76649
-8.40521 0.148117
1.10924 1.89536
2.5343 1.57065
-6.57831 0.709143
-4.42649 1.95941
-8.52368 0.215992
-7.18838 0.213457
-0.793604 0.287115
9.41215 1.01263
-4.86716 1.98805
-5.93343 1.34267
-4.87546 1.98673
-9.5896 1.16408
0.512881 1.49069
-5.5272 1.686
1.63082 1.9982
1.94616 1.93037
8.39842 1.85542
-5.90531 1.36895
-3.15142 1.00983
-9.41746 0.992678
1.00501 1.84417
-2.13971 0.157516
1.29148 1.96124
6.28795 1.00477
2.47039 1.62193
8.00753 1.98823
-3.44909 1.30267
3.4968 0.652211
5.12728 0.0848388
7.23403 1.81391
-5.25602 1.85584
8.34082 1.88382
0.998242 1.84052
-3.27129 1.12934
-6.41691 0.866674
9.29841 1.12603
9.10612 1.31329
9.32661 1.09802
-4.83952 1.99193
9.62736 0.798799
-5.74199 1.51516
-4.76803 1.99845
-3.50178 1.35245
-0.944899 0.189562
5.81953 0.552783
5.4097 0.233426
8.15542 1.95491
3.43912 0.706847
9.47463 0.950169
2.23406 1.78799
-5.30022 1.83215
1.29949 1.96342
0.678204 1.6274
-4.85129 1.99037
2.99682 1.14427
-3.88458 1.67649
-4.59196 1.99276
-5.88007 1.39229
-6.13729 1.14538
8.44723 1.82913
-4.49181 1.97577
1.67625 1.99444
3.24275 0.899016
7.27827 1.8388
-9.07178 0.654283
6.4441 1.16022
1.14453 1.91051
1.55419 1.99986
5.46901 0.272841
3.02007 1.12122
-4.27171 1.90446
-8.56325 0.241158
7.42773 1.91052
-7.06545 0.295115
-2.77746 0.643858
1.12762 1.9034
8.97077 1.43857
8.56927 1.75491
5.615 0.380436
7.57363 1.96096
2.34021 1.71832
-9.56159 1.13638
-5.40563 1.76918
-4.74604 1.99943
7.56801 1.95939
-4.47822 1.97271
8.97408 1.4356
1.52105 1.99876
4.2494 0.105279
9.0258 1.38848
-5.4995 1.7059
-3.92787 1.70773
1.96482 1.92337
-8.91549 0.512443
-6.41373 0.869827
2.638 1.48258
-3.59681 1.43966
7.64551 1.97835
7.98366 1.9916
-5.55468 1.66576
0.72911 1.66621
-4.53573 1.98444
-9.43082 1.00604
-3.74135 1.56444
1.99844 1.90995
9.62729 0.798872
-5.77724 1.48463
-5.62192 1.61412
8.34714 1.88084
7.9878 1.99106
-4.28622 1.91056
2.64856 1.4733
1.79703 1.97452
6.09996 0.817794
2.65254 1.46979
-3.21829 1.07662
-7.48902 0.0658634
-5.17214 1.89617
-4.98567 1.96289
-3.66665 1.50127
-4.89901 1.98264
-3.22772 1.08602
1.08234 1.88306
-1.87263 0.0452071
-1.25653 0.0489772
-4.04917 1.78802
7.12508 1.7459
0.414547 1.40278
8.48303 1.80859
-9.85211 1.41444
9.61328 0.812614
-4.42466 1.95889
8.69367 1.66769
2.44821 1.63914
3.82825 0.366044
-9.05735 0.640786
1.91076 1.94277
-3.62375 1.46369
6.42265 1.13901
3.24442 0.89735
7.79006 1.99796
0.952019 1.81459
-4.08941 1.81214
2.45059 1.63731
8.24756 1.92354
7.50827 1.94084
-0.938216 0.193495
8.26928 1.91499
7.22749 1.81009
-2.54452 0.437775
-3.70238 1.53185
0.285167 1.28132
-6.62363 0.66609
0.883328 1.77286
2.98854 1.15246
-4.78235 1.99755
-3.26062 1.11875
-5.98248 1.29619
1.2392 1.94552
1.97866 1.91797
-9.18416 0.7617
9.53014 0.894835
-5.1851 1.89034
0.369933 1.36155
1.13393 1.90608
-3.17798 1.03637
2.31874 1.73309
2.33659 1.72083
-4.31341 1.92146
-4.32836 1.92716
3.1129 1.02869
0.429027 1.41599
7.13459 1.75221
0.51384 1.49153
-4.59511 1.99313
8.60651 1.72997
-5.77775 1.48419
-4.04217 1.78369
7.92745 1.9973
9.91301 0.530935
9.59727 0.828358
-8.43327 0.16315
8.00116 1.98919
7.56374 1.95817
9.2078 1.21528
2.47087 1.62155
-5.76364 1.49648
-0.137328 0.863103
-3.65791 1.49368
3.10233 1.03926
-9.93109 1.48495
2.19918 1.80898
1.87784 1.95323
-0.291293 0.712809
0.78578 1.70738
-6.91579 0.408752
7.74164 1.9937
-3.59422 1.43733
0.70632 1.64904
7.49608 1.93664
-0.100192 0.899976
7.49553 1.93644
6.21875 0.935604
-0.457687 0.558125
8.86807 1.52839
-4.90549 1.98141
3.83777 0.358712
9.50538 0.919483
8.56353 1.75865
9.38457 1.0402
1.85401 1.96016
-5.91456 1.36034
-7.73751 0.0067752
8.19072 1.94384
-4.3306 1.928
1.51314 1.99834
0.269718 1.26646
5.65506 0.412369
1.07904 1.88151
-2.65574 0.533034
-5.22431 1.8718
2.01856 1.90142
-9.03232 0.617539
1.53835 1.99947
3.91291 0.302922
-5.2716 1.84768
7.54012 1.95115
0.824966 1.73452
-3.76783 1.5861
7.25761 1.82738
7.66608 1.9824
0.604017 1.56795
-9.44867 1.02389
-3.46534 1.31812
-5.09483 1.92776
-7.5152 0.0568392
-6.99773 0.344729
-9.09555 0.676691
1.85164 1.96082
7.50005 1.93802
7.90519 1.99869
-3.25489 1.11306
1.73873 1.98593
-4.97122 1.96669
0.381509 1.37232
7.6617 1.98157
-1.86682 0.043496
7.29714 1.84893
6.17456 0.891593
-3.37674 1.23299
0.652041 1.60681
-2.87844 0.739872
6.32023 1.03704
7.77114 1.99657
9.78963 0.64319
-5.36961 1.79169
1.96571 1.92303
-0.384372 0.625023
-5.90583 1.36847
7.8526 2
7.93789 1.99648
6.45869 1.1746
1.18926 1.92809
3.62311 0.536878
-1.06698 0.124252
-3.87181 1.66703
-3.43478 1.28901
0.0846418 1.08454
8.37774 1.86594
1.8377 1.96459
1.90744 1.94387
-0.313827 0.691299
3.70239 0.468142
8.23828 1.92706
-9.08722 0.668813
7.06598 1.70527
-9.98698 1.53305
-5.00551 1.95735
-4.19775 1.87047
6.88111 1.56293
-9.64613 1.21955
6.21263 0.929503
8.77469 1.60526
-9.78575 1.35318
3.62899 0.531669
6.45459 1.17057
8.52737 1.78171
2.52096 1.58155
-9.36538 0.94064
-6.64764 0.643556
-6.57294 0.714287
2.2326 1.78888
-5.1624 1.90044
-4.4273 1.95964
9.47669 0.94811
-3.56721 1.41288
0.20204 1.20067
1.91219 1.94229
6.93916 1.60993
4.8815 0.0142646
-6.17878 1.10422
7.41584 1.90554
8.97584 1.43401
-4.84543 1.99116
9.13957 1.28135
0.755855 1.68591
7.40907 1.90265
-9.58019 1.15479
6.59141 1.30336
2.02697 1.89774
7.68191 1.98523
-5.3586 1.79837
1.20053 1.93223
-3.27881 1.13679
0.0123983 1.0124
8.83744 1.55415
6.92539 1.59897
8.47328 1.81428
2.79915 1.33579
2.91065 1.2289
-3.5069 1.35724
-3.0623 0.920788
-5.84253 1.42653
0.437573 1.42374
-4.44116 1.96344
-6.11876 1.16369
-4.0982 1.81724
-4.53079 1.98356
-4.28227 1.90891
-2.61571 0.498024
6.91596 1.59138
9.74422 0.685965
-0.002834 0.997166
1.84541 1.96253
8.09852 1.97025
5.62703 0.389928
-1.40833 0.0131688
-5.66572 1.57897
-9.77021 1.3386
6.09942 0.817267
0.427237 1.41436
8.79299 1.59059
-4.90353 1.98179
6.98997 1.64939
8.68348 1.67525
1.7525 1.98354
7.06824 1.70686
5.83934 0.570589
1.54229 1.99959
1.20602 1.9342
3.29045 0.85169
-3.67448 1.50803
0.620642 1.58156
8.40193 1.8536
-4.44549 1.96459
7.65119 1.97951
-9.78275 1.35038
6.83519 1.5244
0.812632 1.7261
-8.72566 0.356461
7.89293 1.99924
-9.03987 0.624525
5.35403 0.198885
-9.24555 0.821726
3.9852 0.252955
3.16185 0.979741
9.59353 0.832044
8.92799 1.4766
-1.92243 0.0611891
1.07125 1.8778
8.45194 1.82648
0.962077 1.82038
1.31054 1.96633
0.122176 1.12187
-4.62138 1.99586
-7.48504 0.0672889
-3.74346 1.56618
6.86582 1.55022
-9.71096 1.28229
-5.87944 1.39287
0.632997 1.59156
-7.03235 0.31897
0.811122 1.72506
2.00348 1.90784
-3.43533 1.28953
8.74809 1.62622
-0.286884 0.717035
0.628543 1.58797
4.03191 0.222729
0.089378 1.08926
-4.78989 1.997
-2.67731 0.552223
-5.44106 1.74606
-6.00989 1.2699
1.85845 1.95891
0.898611 1.78246
-3.89783 1.68619
4.31757 0.0769335
2.68344 1.44229
9.32215 1.10244
-4.7712 1.99827
7.01524 1.6684
-3.07792 0.936367
-4.29649 1.91475
-7.41346 0.0954724
8.47244 1.81477
-8.07716 0.0248001
1.86845 1.95603
7.59305 1.96615
7.7688 1.99637
5.51086 0.302194
-9.98211 1.52892
-9.57091 1.14561
6.26548 0.982295
8.28565 1.90827
-9.34923 0.924522
-4.49658 1.9768
-3.29257 1.1504
2.88122 1.25744
-5.99103 1.28801
-5.5108 1.69785
7.59782 1.96737
6.41342 1.12986
-4.01882 1.76897
2.0701 1.87792
5.48269 0.2823
3.78335 0.401398
8.60683 1.72975
-5.76171 1.49816
0.322008 1.31647
6.77081 1.46852
-7.43527 0.0863865
3.64716 0.5157
2.32721 1.7273
-5.0755 1.9348
0.300638 1.29613
-2.10324 0.138429
6.92584 1.59932
6.52501 1.23947
-5.42848 1.75438
8.96702 1.44194
-6.05485 1.22635
0.87994 1.7707
0.968275 1.82391
5.64118 0.401195
3.00129 1.13984
7.42867 1.91091
-6.46897 0.815281
-5.12007 1.91804
2.03827 1.89271
-4.98015 1.96437
7.25704 1.82706
7.966 1.99373
-9.4066 0.981825
2.79351 1.3411
-3.50149 1.35218
-9.49156 1.06674
2.44391 1.64244
9.50852 0.916356
8.1458 1.95772
-4.53801 1.98484
-0.517591 0.505212
-5.07499 1.93498
8.5997 1.7346
1.65485 1.99647
-0.48401 0.534668
-5.23238 1.86782
-6.79318 0.511827
0.815041 1.72775
7.4899 1.93445
-4.02663 1.77394
-4.51153 1.9799
3.50287 0.646532
1.26415 1.95335
-4.12297 1.83126
9.16196 1.2598
-6.77513 0.527657
8.78924 1.59361
6.03348 0.752881
0.707177 1.64969
-7.4304 0.0883788
-4.86129 1.98893
-6.3986 0.884844
-4.88839 1.98455
0.0312799 1.03127
-3.91846 1.70105
-3.83319 1.63777
-4.36367 1.93981
-2.9435 0.803198
-9.91339 1.4694
3.80876 0.38124
-6.75187 0.548291
-2.81703 0.681101
7.50236 1.93882
-9.87702 1.43698
-5.72189 1.53229
9.39975 1.02503
2.43275 1.65096
-4.64959 1.99803
-4.81103 1.99514
-5.92753 1.34821
1.70882 1.99049
-3.20142 1.0598
-2.59268 0.47824
-5.56134 1.66077
0.860953 1.75846
-6.67523 0.617923
-0.464793 0.551762
0.594772 1.56032
-5.33306 1.81349
-8.90735 0.505352
7.33787 1.86975
8.19233 1.9433
-4.38506 1.9469
8.54984 1.7675
-9.5092 1.08432
6.36283 1.07956
-9.19352 0.770797
1.18639 1.92702
-9.87831 1.43815
7.42449 1.90918
2.53523 1.56988
7.68753 1.98618
9.17012 1.25192
0.672134 1.62266
-5.98568 1.29313
8.78914 1.59369
0.210876 1.20932
-6.74781 0.551912
-4.90787 1.98095
6.03786 0.757124
2.36894 1.69804
7.18732 1.78589
0.871531 1.76532
9.66315 0.763879
-5.78383 1.47886
0.904507 1.78612
7.5094 1.94122
-8.3908 0.14066
2.1506 1.83657
8.97954 1.43067
1.39025 1.98375
0.225372 1.22347
3.1266 1.01499
-9.85756 1.4194
-0.1654 0.835353
8.39941 1.85491
-3.34174 1.19882
-8.53279 0.221677
7.55209 1.95477
8.59194 1.73984
3.28848 0.853642
6.8275 1.51783
5.97956 0.701015
7.17385 1.77749
0.287768 1.28381
1.12053 1.90033
-0.883638 0.226949
9.07803 1.33984
-4.82261 1.99393
-0.21051 0.791041
1.22351 1.9403
0.736198 1.67148
-8.41797 0.154871
-4.3946 1.94993
-5.21202 1.87776
8.82795 1.56202
-8.58501 0.255512
-5.08768 1.9304
1.26143 1.95253
-5.35853 1.79841
1.31676 1.96791
4.32458 0.0742585
-6.32178 0.961414
6.12625 0.843707
-4.06694 1.79883
7.16481 1.77177
6.49857 1.21372
-4.2549 1.89717
8.74356 1.62974
-9.31191 0.887376
6.29555 1.01236
8.38286 1.86337
-5.2337 1.86716
0.180726 1.17974
1.84453 1.96277
-8.92906 0.524338
-2.98705 0.846076
-6.61462 0.674603
8.78595 1.59625
1.46217 1.99411
-3.04087 0.899445
0.452968 1.43764
0.516281 1.49365
-4.31505 1.9221
4.72086 3.58697e-05
1.41168 1.98737
-5.54408 1.67363
2.49636 1.60139
0.218718 1.21698
0.0182471 1.01825
9.33716 1.0875
7.47208 1.92796
-3.97487 1.74014
-4.33479 1.92955
-5.87891 1.39336
-5.74184 1.51529
9.70384 0.724544
8.36691 1.87131
-3.62846 1.46786
-1.08031 0.117895
8.2307 1.92988
-3.15691 1.01532
-4.51138 1.97987
2.94365 1.19665
0.982653 1.83197
-0.0367618 0.963247
-6.09477 1.1873
-6.15585 1.127
-2.99138 0.85035
8.54147 1.77284
8.56113 1.76021
7.03779 1.685
-9.29925 0.874798
7.55731 1.95631
9.96638 0.484487
2.82061 1.3155
1.44187 1.9917
-5.74498 1.5126
-5.57564 1.64997
8.78567 1.59648
-4.79647 1.99647
-5.42074 1.75944
5.77929 0.517156
3.38022 0.763634
0.665909 1.61777
-5.40555 1.76923
-5.09488 1.92774
1.22011 1.93914
7.38755 1.89318
7.96827 1.99348
8.28439 1.90879
2.42917 1.65367
4.95429 0.0291148
7.51315 1.94248
6.00453 0.724941
-0.184689 0.81636
0.501657 1.48088
3.01541 1.12585
9.51209 0.912797
8.7732 1.60644
-3.78294 1.59827
2.23132 1.78967
-4.16218 1.85242
-5.92152 1.35383
0.655303 1.6094
2.73752 1.39317
7.92235 1.99766
-5.80913 1.4565
-5.06207 1.93948
8.93016 1.47469
-6.02401 1.25628
-9.45541 1.03063
4.89735 0.017057
3.41584 0.729179
-3.90306 1.68998
2.88919 1.24973
1.0605 1.8726
7.30409 1.85258
-6.91975 0.40556
2.6323 1.48756
-3.25919 1.11733
8.42979 1.83875
5.04539 0.0549353
3.03519 1.1062
-3.17868 1.03708
6.49349 1.20875
2.10212 1.86214
-4.8696 1.98767
-6.00126 1.27821
0.799626 1.7171
-5.83932 1.42944
-6.21621 1.06692
-4.75198 1.99922
4.0799 0.19344
-6.46711 0.817112
1.21078 1.93589
8.51907 1.78687
6.39139 1.10799
-0.715152 0.344268
-5.37221 1.7901
-4.80062 1.99611
-2.80377 0.668567
8.09237 1.97172
9.81011 0.624134
1.18617 1.92694
-4.43966 1.96304
1.03986 1.86233
-6.00362 1.27593
-5.46406 1.73055
6.84025 1.5287
-0.636643 0.4055
6.24465 0.961471
9.74971 0.680756
-7.08658 0.28028
-3.22896 1.08725
6.00546 0.725827
-3.43609 1.29026
2.27099 1.76471
8.73781 1.6342
2.53178 1.57272
9.37544 1.04932
-5.58394 1.64364
-3.72507 1.55093
7.8246 1.99957
-9.3594 0.934665
-4.25681 1.89801
2.07184 1.87708
-6.71862 0.578195
-9.12651 0.706133
-4.41316 1.95556
6.58593 1.29814
2.61902 1.49911
-9.92124 1.47632
-3.33314 1.19038
7.36542 1.88301
7.472 1.92793
3.08956 1.05201
-5.89419 1.37926
-0.104231 0.895958
-0.0335331 0.966473
-0.712056 0.346608
7.73903 1.9934
-6.27534 1.00784
-5.11135 1.92147
-9.39638 0.971608
-7.3074 0.145695
9.59103 0.834508
9.04416 1.3715
8.46172 1.82094
9.46732 0.957473
-3.27846 1.13644
-2.90159 0.762296
2.2374 1.78593
0.655008 1.60917
-5.40958 1.76665
8.06139 1.97857
9.07535 1.34236
-6.15731 1.12554
2.48015 1.61426
7.40708 1.90179
6.83531 1.5245
2.13857 1.8431
6.83685 1.52581
-9.4439 1.01913
7.98749 1.9911
7.44423 1.91722
1.06793 1.8762
-3.87735 1.67115
-3.81816 1.62612
-1.57347 3.58315e-06
0.94074 1.80799
-3.73746 1.56123
2.75523 1.37682
6.64335 1.35242
-9.70109 1.27281
-9.21369 0.790475
-5.48176 1.71835
3.30934 0.83304
6.08646 0.804538
6.81378 1.50605
2.2805 1.75855
7.83761 1.99987
-3.56377 1.40975
6.40023 1.11678
0.941576 1.80849
2.46683 1.62471
0.15343 1.15283
-9.0966 0.67768
-7.23955 0.182902
8.13993 1.95939
7.26887 1.83365
2.53088 1.57345
-3.16121 1.01962
8.72499 1.64406
6.96798 1.63251
9.13519 1.28555
2.35345 1.70904
-0.444657 0.569852
8.7796 1.60134
-6.86377 0.451486
-5.35496 1.80056
7.59669 1.96708
7.27913 1.83927
-4.19796 1.87058
9.07957 1.33839
-2.80407 0.668852
0.126916 1.12658
-0.699294 0.356322
-3.95599 1.72731
-5.27726 1.84466
2.15275 1.83539
-6.26387 1.01932
-5.7545 1.5044
-5.71897 1.53475
-4.2317 1.88668
7.52874 1.94757
1.08544 1.88451
0.895087 1.78026
0.474466 1.45686
-8.98545 0.57467
1.2048 1.93377
6.80107 1.49504
5.87115 0.599522
-9.70415 1.27576
-3.87922 1.67253
1.45212 1.99297
-3.77241 1.5898
0.189942 1.1888
7.67778 1.98452
3.17315 0.968447
6.814 1.50624
-3.52217 1.37145
9.30471 1.11978
8.12668 1.96305
-5.08018 1.93312
2.04632 1.88906
8.22373 1.93242
2.38211 1.68855
6.64764 1.35644
-2.3685 0.30165
1.54784 1.99974
-2.75744 0.625226
8.16775 1.95118
7.46106 1.9238
-9.4581 1.03332
-5.08604 1.931
-9.47957 1.05476
2.29898 1.74638
1.5484 1.99975
7.57992 1.96268
-3.98942 1.74984
1.67428 1.99465
-5.36056 1.79719
-5.51387 1.69564
2.55319 1.55503
-4.24932 1.89469
-4.8259 1.99356
8.31374 1.89616
-6.62997 0.660122
7.39145 1.89493
2.88856 1.25034
0.42918 1.41612
6.8524 1.53897
2.5115 1.58922
2.66239 1.46107
7.37306 1.88657
9.49954 0.925308
4.88499 0.0148588
0.245268 1.24282
0.4622 1.44592
-4.62611 1.99628
-0.418387 0.593713
6.0297 0.749222
-5.38812 1.78025
9.19861 1.22425
6.32403 1.04083
7.27766 1.83847
-0.755398 0.314421
8.30134 1.90159
6.47983 1.19538
7.23761 1.81598
8.75472 1.62103
-2.53883 0.433078
1.90027 1.94621
6.57275 1.28554
8.18185 1.94673
8.18761 1.94486
-6.40559 0.877897
-6.47127 0.813027
2.68225 1.44336
-8.8239 0.434633
-7.25241 0.175555
4.52074 0.0183077
7.24253 1.81881
-0.449506 0.565479
7.64266 1.97775
2.2245 1.79384
-4.025 1.7729
-6.34106 0.942162
0.644813 1.60105
8.16926 1.95071
7.24601 1.82081
-6.14316 1.13957
1.18294 1.92572
9.87573 0.564179
1.82441 1.96801
-4.81658 1.99458
7.15443 1.76513
1.87025 1.9555
9.17144 1.25064
-3.31633 1.17385
-5.47222 1.72495
-4.30266 1.91723
0.654671 1.6089
-3.78175 1.59732
6.91131 1.58763
9.79113 0.641785
9.11471 1.30512
-7.01318 0.333135
-4.45139 1.96613
9.24355 1.18023
0.644953 1.60116
-4.35085 1.93535
7.84171 1.99992
-2.11191 0.142865
-5.46492 1.72996
3.48857 0.659938
-9.90903 1.46554
8.36921 1.87018
3.1913 0.950315
-6.23307 1.0501
-6.29638 0.986808
-9.86122 1.42272
1.60352 1.99946
8.6764 1.68045
-8.78923 0.406385
1.20216 1.93282
1.28341 1.95899
-9.36374 0.938996
-0.0102509 0.989749
-3.21804 1.07637
-9.8649 1.42605
6.25238 0.969198
7.33553 1.86859
3.1915 0.950118
7.10657 1.73345
1.0531 1.86896
9.61907 0.806923
8.42136 1.84331
7.12502 1.74586
-3.82824 1.63395
-6.6004 0.688081
-8.78998 0.406985
7.66866 1.98288
7.54307 1.95206
